osteopathic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
crystal,15,11,2,1,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0
filter,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
“skip”,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
convention,48,9,7,1,11,8,0,0,0,0,1,0,0,0,0,0,0,0,0
unenforceable,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
overall,40,42,22,6,9,8,1,1,0,0,8,0,0,0,0,1,0,0,0
larmon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resells,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roadblocks,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boil,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
10900,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reminder,8,6,6,4,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0
revered,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spokane,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
playable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
“outdoor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stadiums,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
addicted,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
privilege,4,7,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
season,33,37,15,5,3,1,3,0,0,0,0,0,0,1,0,0,0,0,0
digital,13,9,13,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
rentals,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
amount”,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parkview,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shirtless,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spooked,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
koschman’s,0,2,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
careless,1,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hiked,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hope,77,126,46,23,18,15,5,0,2,0,3,3,6,2,1,2,1,0,2
kaner,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
callahan,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
brash,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allegation,16,11,12,2,12,3,15,0,0,0,0,1,0,0,0,1,0,1,0
newly,64,66,10,2,3,4,1,0,1,0,0,0,0,0,0,1,0,0,0
machine,27,16,16,4,5,3,0,0,1,0,1,0,1,0,0,0,0,0,0
hookers,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teach,18,23,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rhabdomyosarcoma,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
materiel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
angelica,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dissection,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
punctuating,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reversible,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
lawns,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
sorted,2,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
4555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hangouts,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remainsl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stingrays,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
profane,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cruel,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lieut,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wend,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06,2,12,11,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0
hite,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rebel,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teyonah,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hosinski,0,8,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford,7,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balance,14,31,10,1,5,2,2,0,0,0,0,0,0,0,0,0,0,1,0
wttw,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mulcahy,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
darrah,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rapidly,2,8,3,2,3,2,0,0,1,0,4,1,0,0,0,0,0,0,0
garb,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disbarred,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0
amounted,7,5,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
burly,10,4,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
loomis,7,13,12,17,7,1,0,0,0,0,1,1,1,0,0,0,0,0,0
boatner,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
preceded,3,6,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0
“they,12,9,23,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
register,34,24,12,4,4,3,3,0,1,0,0,0,0,0,0,1,0,0,0
battling,5,15,2,2,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0
heaton,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collins’,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
furs,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sectioned,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deck,7,4,3,1,1,1,0,0,1,0,0,1,0,0,0,2,0,0,0
occupiers,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
monthslong,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigerians,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
editorials,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
foremothers,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
viral,18,37,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
retirees,1,6,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
district—,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
“they’re,1,3,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aligned,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mahomet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
design•,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
“fiscally,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mckune,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexico,15,22,3,12,24,38,0,0,0,0,0,0,9,0,0,1,1,0,0
mujeres,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gwong,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
years’,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kindergarteners,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanders’,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flinching,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reunion,0,5,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
killin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evaluate,5,9,5,1,10,3,0,0,0,0,0,1,0,0,0,0,0,1,0
casino,5,12,2,0,4,6,0,0,0,2,0,0,0,0,0,0,0,0,0
macy’s—the,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alfonso,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102nd,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nonlawyer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inevitable,7,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
trespassing,12,8,3,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
“don’t,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panagopoulos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
served,126,103,39,37,14,41,4,2,2,1,5,1,2,0,0,1,4,4,0
quinn,29,86,37,10,7,12,13,4,0,0,0,0,0,0,0,0,0,10,0
surprises,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sobered,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baraka,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
detection,8,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
kabetogama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gyros,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jazeera,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unused,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stankievitch,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toney,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
brutalize,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buie,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fulson,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uninformed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thunder,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inheriting,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sand,4,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scrambles,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
molotov,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
preckwinkle,77,58,8,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
rumoro,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyjuan,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alfonza,1,7,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
guadarramo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schoolchildren,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
finicum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexandria,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hypocrisy,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beards,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
unexamined,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
monee,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gunrunners,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
jewitt,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
hinge,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
zeal,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wreak,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyanide,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nahhhh,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shantytowns,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
housekeeper,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reporterhal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rochetta,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
revolved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
necrotizing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penitentiary,0,4,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0
falloff,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
frankel,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poll,79,18,13,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0
establishes,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
charred,4,5,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
publisher,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tribett,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steve,36,46,21,5,30,9,0,2,1,1,2,1,0,0,0,4,0,1,0
“scandal”,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
niranjan,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gem,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beyond,91,103,30,16,12,5,2,1,2,2,6,0,1,0,0,2,0,0,0
inner,6,6,7,2,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
uniforms,1,9,3,3,3,6,3,1,0,0,0,0,0,0,0,1,0,0,0
dorm,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
dillan,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
specificity,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sars,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
“boondoggle”,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asweeney,15,17,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
“bye,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrunk,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
longtime,69,83,25,12,8,11,6,0,0,1,0,0,1,0,0,2,2,0,0
giancamelli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bunching,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spellberg,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
breathe,8,12,5,0,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0
incidwent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
supermodel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hmo,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huddle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
evasive,2,2,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0
strives,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soothing,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scented,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierra,89,47,0,35,7,22,0,0,0,0,0,0,1,0,0,0,0,0,0
gaggle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grossing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
invalidate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
horesh,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
effort,134,113,47,8,27,22,3,3,1,0,2,3,0,2,0,1,1,4,1
evacuation,3,0,2,1,13,1,0,0,0,0,2,0,0,0,0,1,0,0,0
shah,21,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0
perceives,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
‘strength,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lauderdale,0,1,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0
anita,117,215,11,9,8,5,0,1,0,0,0,0,2,0,0,0,0,0,0
annoyance,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
profits,1,1,2,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0
edm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arm,134,213,150,116,102,15,1,0,0,1,0,3,0,0,0,1,0,1,0
succeeds,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
civic,20,26,8,0,0,3,1,0,2,1,0,1,0,4,0,0,0,0,0
o’grady,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argonne,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disallowed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
thang,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
loyalists,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amounting,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
subdue,5,8,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
alsberry,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
antwone,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
empathy,4,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
measure,58,51,24,13,12,2,2,1,0,0,6,0,0,0,0,0,0,0,0
nonviolent,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
historians,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
market,26,21,19,1,5,3,3,2,7,1,0,2,0,0,0,1,0,0,0
realizing,2,4,4,4,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0
separates,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stockton,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dispensed,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
holstered,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wandered,0,10,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
697,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rhodium,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shuffling,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
officers’,0,2,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
“delightful,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taming,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
archbishops,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jumper,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
meandered,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
megalomaniacal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dreamy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
manufacturer’s,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
populationgrowth,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
railing,4,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
organzer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kasondra,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spontaneous,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
barbera,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
approved,78,70,29,7,4,4,3,0,0,1,1,0,0,0,0,1,0,0,0
rapids,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
holubecki,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bungled,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
“super,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inflammatory,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
megyn,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martire,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smashing,2,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
planet,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
police,9925,13348,5212,3303,3820,1839,264,126,38,55,414,98,122,34,11,59,45,97,7
ramone,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
queries,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
vortiz,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
briefcase,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bricklayer,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scrawling,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eluded,3,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
itself,45,63,17,9,11,6,1,0,2,0,2,0,1,0,0,0,0,0,0
jeanne,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
oaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ignatius,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
racketing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
beneficiaries,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
kidnappers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strangled,2,2,1,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0
avenge,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
problem“,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
catalog,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mschmich,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
equality”,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unsupported,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reiterating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wetherburn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barnes,19,28,15,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
croskey,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
engines,0,2,1,0,1,3,7,0,0,1,0,0,0,0,0,0,0,0,0
connor,21,26,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dedication,4,13,11,3,1,4,0,0,0,1,0,0,0,0,0,0,0,2,0
shorewood,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chelos,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pocked,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wirtz,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
graders,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
automobile,1,5,2,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0
sandal,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
airocolina,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dishwasher,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enlighten,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pearson’s,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unauthorized,11,8,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khalifa,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jotting,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dogged,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
contemptuous,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paddles,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
“actively,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
habit,3,8,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0
nargelenas,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ombudsman,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
blackmon,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
021,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
concedes,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paula,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
downstate,13,14,7,1,2,1,0,0,0,0,7,1,0,0,0,0,0,1,0
private,78,91,36,23,48,13,9,5,3,1,2,3,1,0,1,0,0,4,0
damage,58,62,88,25,44,13,1,0,1,1,1,0,1,1,0,0,0,5,0
disoriented,2,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
disintegrated,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
astros,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mentored,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
preach,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
